
 ,time,x,y,z
, 42.229, -0.36, -3.01, 1.74
, 42.315, 0.17, -5.22, 2.17
, 42.374, 1.09, -2.21, 3.15
, 42.416, -3.68, -4.65, -0.96
, 42.495, 3.93, -4.52, 4.70
, 42.596, 1.42, -2.80, -0.74
, 42.606, -0.56, -1.04, 2.68
, 42.688, -1.09, -1.81, 4.51
, 42.801, -0.49, -0.78, -0.41
, 42.808, 1.16, -2.17, 0.78
, 42.878, -0.38, -2.62, -1.08
, 42.923, -0.51, -2.88, 2.20
, 42.990, 0.30, -3.08, -0.11
, 43.089, 0.76, -1.91, -1.34
, 43.116, -0.19, -0.62, 1.63
, 43.214, 0.94, -3.30, 1.27
, 43.246, -1.20, -2.23, -1.47
, 43.305, 1.82, -1.90, -0.45
, 43.368, 0.55, -2.14, 0.42
, 43.448, -2.94, -3.33, 1.34
, 43.495, 1.28, -1.49, -0.73
, 43.563, 0.58, -1.85, 0.73
, 43.629, 2.47, -1.75, -0.50
, 43.743, 1.73, -1.75, 0.88
, 43.750, 0.29, -0.69, -0.15
, 43.812, 0.44, -0.38, 0.90
, 43.885, 2.59, -1.51, 0.84
, 43.940, 0.48, -2.50, -0.33
, 44.003, -0.85, -4.33, -0.52
, 44.105, 0.74, -3.37, -0.33
, 44.130, -0.17, -0.25, 2.54
, 44.195, 0.53, 0.42, 0.30
, 44.276, -0.90, 1.76, -1.97
, 44.324, -1.53, -0.26, 6.42
, 44.385, -0.69, -1.92, -0.12
, 44.471, 4.23, 0.89, -2.99
, 44.512, -0.10, 0.72, 4.29
, 44.582, -5.45, -0.85, 4.84
, 44.641, -0.51, -1.09, -0.12
, 44.714, -0.76, -2.62, 2.44
, 44.773, -2.01, -1.54, 0.80
, 44.829, 0.67, -0.94, -1.29
, 44.894, -0.96, -1.52, 0.60
, 44.958, -4.78, -3.32, 1.64
, 45.023, 1.81, -0.68, 2.24
, 45.123, 0.51, 2.97, 1.69
, 45.148, 1.05, -2.28, 1.94
, 45.225, -1.91, -2.36, 4.01
, 45.287, -2.87, -1.72, 0.39
, 45.339, -0.97, -2.15, -1.71
, 45.407, 0.12, 2.25, 3.08
, 45.559, 1.94, -1.93, 0.95
, 45.561, -5.38, 2.88, 1.01
, 45.605, -1.88, 1.29, 4.18
, 45.655, -4.33, -2.15, 2.70
, 45.722, -1.42, -1.21, -0.56
, 45.823, -5.12, -2.29, 3.08
, 45.859, -4.67, -2.06, 0.01
, 45.965, 4.18, 1.31, -1.26
, 45.973, -4.36, 5.26, 4.83
, 46.038, -4.73, 2.88, 3.98
, 46.102, -8.22, -0.76, -1.72
, 46.186, -4.06, 2.78, 4.16
, 46.230, -10.45, -1.53, 6.08
, 46.305, -5.06, -0.14, -1.36
, 46.364, -1.83, 4.33, -2.35
, 46.439, 1.06, 6.28, 3.71
, 46.515, -9.63, 9.24, 1.61
, 46.548, -7.47, 0.36, 5.85
, 46.612, -5.43, -1.45, -2.74
, 46.738, -9.25, 1.50, 9.14
, 46.814, -3.33, 1.71, -2.79
, 46.865, 0.39, 8.35, 0.47
, 46.935, -4.84, 5.14, 9.76
, 47.030, -13.74, 5.68, 1.80
, 47.055, -3.64, 0.77, 3.88
, 47.119, -8.19, 6.17, 3.25
, 47.225, -8.07, 5.71, 7.16
, 47.250, -10.20, 2.33, 8.07
, 47.334, -6.58, 6.74, 3.49
, 47.376, -4.57, 7.94, 8.72
, 47.488, -7.09, 6.46, 8.56
, 47.508, -10.01, 5.70, 8.13
, 47.564, -7.86, 4.95, 10.61
, 47.655, -5.81, 4.26, 1.98
, 47.703, -0.96, 5.84, 4.71
, 47.759, -10.74, -1.36, 13.93
, 47.871, -5.60, 8.21, 1.49
, 47.885, -5.37, -0.96, 16.10
, 48.059, -7.27, 3.88, -1.23
, 48.061, -3.22, 5.15, 9.70
, 48.072, -4.17, 4.07, 10.14
, 48.135, -2.20, 2.89, 3.28
, 48.200, -4.00, 5.12, 10.74
, 48.303, -4.93, 3.68, 8.92
, 48.328, -9.26, -1.62, 5.14
, 48.391, -2.38, 1.45, 8.85
, 48.474, -7.97, 2.30, 6.21
, 48.518, 0.24, 3.05, 2.78
, 48.583, 0.53, 6.35, 3.77
, 48.645, -18.91, 2.89, 16.30
, 48.709, -2.61, -0.81, 5.05
, 48.814, -6.08, -1.73, 2.41
, 48.835, -3.39, 5.21, 9.41
, 48.909, -3.91, 8.12, 4.71
, 49.050, -9.05, -1.91, 11.06
, 49.055, -0.36, 3.86, 4.45
, 49.138, -12.41, 1.69, 13.03
, 49.159, -6.92, 0.81, 9.10
, 49.216, -5.18, -2.33, 6.37
, 49.280, -3.58, 7.66, 8.96
, 49.344, -2.00, 3.29, 9.07
, 49.407, -8.13, -5.26, 4.21
, 49.474, -7.51, 0.83, 6.60
, 49.535, -6.05, 3.88, 12.76
, 49.597, -6.35, -5.17, -2.08
, 49.671, -6.47, 8.12, 11.31
, 49.725, -3.77, -2.93, 13.34
, 49.788, -4.46, -3.13, -1.56
, 49.917, -6.47, 2.83, 9.66
, 49.920, -4.03, 8.38, 6.06
, 50.007, -9.40, -2.02, 13.05
, 50.044, -2.36, 0.02, 4.76
, 50.114, -7.72, -0.34, 7.92
, 50.214, -4.32, 0.02, 10.23
, 50.303, 2.75, 8.16, 10.94
, 50.407, -10.37, -1.13, 4.73
, 50.427, -5.64, 7.18, 13.14
, 50.503, -11.45, -1.48, 12.92
, 50.551, 0.91, -0.64, -0.56
, 50.615, -7.63, 0.74, 16.09
, 50.679, -16.00, 7.12, 2.21
, 50.741, -2.97, -4.45, 7.94
, 50.806, -11.35, 3.51, 8.30
, 50.878, 1.81, -0.02, 7.69
, 50.950, -10.07, 2.29, 10.28
, 50.996, -12.39, 2.86, 6.88
, 51.074, -8.13, 6.06, 12.41
, 51.124, -9.69, -5.93, 8.67
, 51.189, -2.59, -0.07, 4.31
, 51.252, -5.75, 4.88, 10.73
, 51.315, -8.36, 1.26, 6.24
, 51.404, -1.97, 1.44, 4.13
, 51.444, -9.89, 9.06, 9.02
, 51.517, -4.14, 0.23, 13.21
, 51.610, -6.26, 1.08, -1.21
, 51.633, -2.51, 0.28, 22.42
, 51.698, -5.98, -2.96, 1.81
, 51.783, 3.58, 3.13, 5.89
, 51.824, -10.53, -2.10, 16.24
, 51.938, -3.38, 8.53, -4.10
, 51.950, -4.92, -0.84, 17.49
, 52.016, 4.49, -3.32, -3.95
, 52.108, -8.68, -0.85, 9.77
, 52.141, 3.17, 2.58, 6.45
, 52.230, -0.77, -4.90, 2.53
, 52.324, -6.66, -2.79, 7.13
, 52.331, 0.09, 0.57, 5.81
, 52.401, -1.62, -2.48, 5.12
, 52.514, 2.72, 3.94, 9.70
, 52.522, -6.32, -4.95, 6.48
, 52.589, -1.12, -7.37, 4.16
, 52.650, -0.78, -4.68, 3.55
, 52.727, -3.53, -2.65, 3.44
, 52.783, -1.41, 0.26, 4.78
, 52.841, -0.60, -1.46, 7.54
, 52.909, -0.17, -2.87, 2.16
, 53.001, 0.91, -0.97, 4.76
, 53.032, -2.41, -3.08, 3.07
, 53.096, -0.21, -3.31, 4.35
, 53.192, -0.88, -3.39, 1.11
, 53.222, 0.02, 0.73, 2.55
, 53.315, 2.33, -0.01, 4.43
, 53.349, 2.25, -3.58, 1.39
, 53.419, 3.96, 0.50, 4.37
, 53.508, 1.71, -5.49, 3.50
, 53.537, 1.10, -7.08, -2.17
, 53.730, 1.69, -5.08, 1.70
, 53.794, 2.70, -3.25, -3.51
, 53.858, 3.62, -3.17, 2.28
, 53.948, 2.07, -3.60, 1.59
, 53.984, 1.49, -7.18, 1.28
, 54.049, 2.54, -5.74, -0.39
, 54.113, 2.13, -2.11, 1.07
, 54.218, 0.39, -2.69, 4.98
, 54.244, 0.77, -5.31, 0.68
, 54.360, 1.10, -4.58, 0.32
, 54.366, 1.16, 0.34, 1.12
, 54.430, 0.81, 0.60, 9.53
, 54.493, -0.00, -3.79, 1.19
, 54.558, 1.35, -3.11, 2.04
, 54.620, -0.81, -3.86, 6.33
, 54.693, -0.48, -4.66, 3.14
, 54.747, -0.19, -3.90, 5.10
, 54.864, -0.51, -4.97, 4.82
, 54.894, 0.76, -2.92, 4.77
, 55.055, 1.05, -3.12, 6.27
, 55.057, -0.07, -5.19, 5.67
, 55.065, 1.37, -4.06, 4.32
, 55.144, 0.10, -4.00, 6.28
, 55.194, -1.27, -4.98, 8.48
, 55.270, -0.71, -5.81, 3.79
, 55.362, 0.53, -2.93, 1.72
, 55.384, -0.06, 0.42, 2.86
, 55.447, 0.47, -0.33, 2.91
, 55.532, 0.84, -0.68, -0.84
, 55.574, 0.38, -1.17, -1.10
, 55.663, 0.20, -0.09, 1.17
, 55.700, 0.43, 1.04, 0.41
, 55.766, 0.54, 1.16, 0.34
, 55.916, 0.47, 0.38, 0.02
, 55.919, 0.58, 0.50, -0.73
, 55.967, 0.61, 0.72, -0.74
, 56.019, 0.58, 0.79, -0.14
, 56.083, 0.47, 0.50, -0.60
, 56.192, 0.60, 0.60, -0.42
, 56.214, 0.58, 0.46, -0.07
, 56.297, 0.70, 0.76, -0.89
, 56.350, 0.64, 0.55, 0.09
, 56.400, 0.65, 0.37, -0.73
, 56.523, 0.34, 0.62, -0.35
, 56.531, 0.39, 0.56, -0.33
, 56.620, 0.55, 0.98, -0.22
, 56.671, 0.53, 0.59, -0.13
, 56.718, 0.35, 0.76, -0.82
, 56.782, 0.36, 0.47, 0.45
, 56.949, 0.42, 0.11, -0.91
, 56.950, 0.53, 0.70, -0.37
, 56.974, -0.01, 0.50, -0.06
, 57.063, 0.25, 0.55, -0.14
, 57.118, 0.33, 0.29, -0.52
, 57.174, 0.29, 0.56, -0.25
, 57.249, 0.30, 0.52, -0.17
, 57.291, 0.39, 0.41, -0.14
, 57.483, 0.25, 0.25, 0.04
, 57.545, 0.32, 0.12, -1.19
, 57.608, 0.40, 0.35, 0.67
, 57.671, 0.14, -0.06, -0.66
, 57.748, 0.48, 0.47, 0.04
, 57.798, 0.31, 0.45, -0.51
, 57.862, 0.27, 0.45, 0.08
, 57.949, 0.20, 0.27, -0.36
, 57.990, 0.09, 0.46, -0.42
, 58.070, 0.14, -0.04, -0.02
, 58.118, 0.17, 0.52, -0.45
, 58.183, -0.03, 0.21, -0.14
, 58.252, 0.33, 0.73, 0.25
, 58.308, -0.03, 0.29, -0.78
, 58.372, 0.75, -0.15, -0.98
, 58.447, 0.96, -0.49, 0.27
, 58.499, -0.13, 0.32, 0.26
, 58.564, -0.68, 0.61, 0.73
, 58.629, -0.17, 0.63, 0.05
, 58.711, 0.78, 0.81, 0.21
, 58.777, 0.96, 0.45, -0.43
, 58.818, -0.34, 0.72, -1.63
, 58.895, 0.23, -0.16, -0.37
, 59.012, 0.10, 0.53, 0.80
, 59.014, -0.24, 0.35, 0.18
, 59.071, 0.82, 0.80, -0.58
, 59.135, -0.36, -0.45, 0.98
, 59.198, -0.46, -0.30, 0.53
, 59.276, 0.11, 0.49, -0.21
, 59.324, 0.36, 0.53, -1.09
, 59.391, -0.71, 0.08, 0.50
, 59.512, 1.00, 0.05, -0.22
, 59.514, 1.04, -0.00, -0.18
, 59.581, -0.20, 0.65, 0.97
, 59.646, -0.20, 0.44, 0.07
, 59.718, 0.41, 0.15, -0.37
, 59.771, 0.13, 0.21, -0.72
, 59.835, 0.01, 0.20, 0.01
, 59.919, 0.66, -0.06, -0.05
, 60.079, 0.11, -0.20, -0.84
, 60.081, 0.00, -0.08, 0.41
, 60.088, -0.13, 0.48, 0.58
, 60.209, 0.13, 0.52, 0.48
, 60.215, 0.63, 0.39, 0.13
, 60.280, 0.27, 0.33, 0.85
, 60.343, 0.07, 0.11, 0.25
, 60.412, 0.06, 0.02, -0.13
, 60.511, 0.21, 0.28, 0.72
, 60.533, 0.06, 0.12, 0.21
, 60.603, 0.54, 0.02, 0.93
, 60.715, 0.02, 0.14, -0.35
, 60.722, 0.47, 0.06, 0.63
, 60.794, 0.41, -0.30, -0.72
, 60.909, 0.59, 0.13, 0.30
, 60.916, 0.05, 0.15, 0.23
, 60.989, 0.26, 0.17, 0.24
, 61.043, 0.65, 0.28, -0.18
, 61.105, 0.10, 0.01, 0.21
, 61.188, 0.29, -0.08, 0.55
, 61.234, 0.21, -0.07, -0.28
, 61.338, 0.00, -0.08, 0.39
, 61.365, 0.05, -0.06, -0.11
, 61.423, 0.06, -0.19, 0.47
, 61.487, 0.20, -0.16, 0.44
, 61.585, 0.33, -0.21, 0.58
, 61.619, 0.19, -0.02, -0.21
, 61.713, 0.11, -0.43, 0.26
, 61.741, 0.06, -0.19, 1.07
, 61.804, 0.44, -0.23, -0.14
, 61.911, 0.12, 1.27, 0.94
, 61.932, 0.63, 0.89, -1.93
, 62.016, 0.05, 1.11, 0.03
, 62.059, 0.19, 1.06, -1.83
, 62.154, 0.37, 0.97, -1.44
, 62.211, -0.15, 0.31, -0.27
, 62.250, 0.38, -0.38, 0.51
, 62.319, 0.05, -0.84, 1.55
, 62.418, -0.49, -0.39, 0.32
, 62.517, 0.76, 0.89, -0.04
, 62.627, 0.45, 1.05, -0.64
, 62.635, 0.26, 0.67, -0.38
, 62.694, -0.05, 0.49, -0.23
, 62.758, 0.04, 0.60, -0.55
, 62.822, 0.02, 0.42, -0.05
, 62.925, 0.05, 0.06, -0.45
, 62.951, 0.14, -0.19, 0.29
, 63.066, 0.14, 0.21, 0.14
, 63.075, 0.04, 0.44, 0.82
, 63.139, 0.40, -0.05, -0.81
, 63.204, -0.27, 0.59, 0.46
, 63.323, 0.53, 0.34, -0.86
, 63.341, 0.25, 0.31, -0.34
, 63.412, 0.07, 0.13, -0.28
, 63.457, -0.22, 0.12, -0.30
, 63.520, 0.20, 0.16, 0.80
, 63.612, 0.40, -0.02, 1.01
, 63.650, 0.57, -0.04, -0.12
, 63.756, -0.08, 0.25, -0.06
, 63.775, -0.67, 0.07, -0.80
, 63.838, -0.72, 0.09, -0.72
, 63.903, 0.27, -0.21, -0.61
, 64.043, 0.89, -0.50, 0.48
, 64.050, 0.25, 0.05, 0.27
, 64.096, 0.19, 0.00, 0.85
, 64.158, -0.65, 0.30, -0.23
, 64.221, 0.42, -0.30, 0.07
, 64.317, 0.54, -0.31, 0.03
, 64.347, 0.39, -0.10, -0.37
, 64.410, -0.37, 0.29, 0.47
, 64.484, -0.44, 0.35, 0.38
, 64.537, -0.17, 0.04, 0.62
, 64.615, -0.62, -0.53, -1.65
, 64.670, 0.36, -0.14, 0.23
, 64.769, -0.49, 0.33, 0.98
, 64.792, -0.95, 0.34, -0.58
, 64.856, 0.46, 0.22, 0.72
, 64.919, 0.51, -0.00, -0.17
, 65.065, 0.20, -0.06, 0.56
, 65.067, -0.22, 0.02, -0.43
, 65.111, -0.03, -0.09, -0.41
, 65.173, 0.07, 0.13, -0.14
, 65.258, 0.13, 0.01, 0.10
, 65.301, -0.02, 0.03, -0.29
, 65.418, 0.10, -0.17, 0.10
, 65.429, -0.01, 0.03, -0.00
, 65.493, -0.03, 0.06, -0.39
, 65.556, 0.18, -0.03, -0.01
, 65.697, 0.04, 0.15, 0.14
, 65.703, 0.04, -0.05, -0.24
, 65.748, 0.11, 0.11, 0.00
, 65.832, -0.10, -0.09, -0.47
, 65.891, 0.05, 0.30, 0.67
, 65.943, 0.02, 0.06, -0.70
, 66.002, 0.01, 0.17, 0.15
, 66.195, -0.17, 0.39, 0.36
, 66.199, -0.14, 0.12, -0.18
, 66.257, -0.09, 0.41, 0.05
, 66.317, 0.16, 0.28, -0.33
, 66.394, 0.02, 0.40, 0.93
, 66.446, 0.00, 0.15, -0.82
, 66.509, 0.14, 0.23, 0.60
, 66.630, -0.20, 0.54, -0.37
, 66.637, 0.20, 0.31, 0.00
, 66.700, 0.01, 0.27, 0.10
, 66.764, 0.29, 0.21, -0.07
, 66.839, 0.19, 0.30, 0.45
, 66.913, -0.07, 0.21, 0.23
, 66.959, 0.02, 0.03, 0.17
, 67.060, 0.11, 0.22, 0.02
, 67.089, 0.12, 0.39, 0.15
, 67.163, 0.15, 0.31, -0.05
, 67.256, -0.21, 0.01, 0.22
, 67.275, 0.08, 0.02, 0.06
, 67.334, -0.00, 0.19, -0.15
, 67.409, -0.27, 0.22, -0.15
, 67.468, -0.14, -0.09, 0.22
, 67.565, -0.37, -0.05, 0.81
, 67.609, -0.19, -0.01, -0.09
, 67.652, -0.13, -0.22, 0.28
, 67.716, 0.04, 0.15, -0.03
, 67.825, 0.01, 0.05, 0.33
, 67.846, 0.03, -0.08, 0.15
, 67.922, -0.05, 0.30, -0.07
, 68.046, 0.29, -0.09, 0.14
, 68.051, 0.04, -0.54, -0.26
, 68.159, -0.27, -0.01, 0.47
, 68.161, 0.12, -0.18, 0.13
, 68.225, 0.38, 0.30, 0.06
, 68.315, -0.17, 0.13, 0.24
, 68.352, -0.28, 0.05, -0.12
, 68.422, -0.05, 0.01, -0.38
, 68.528, -0.45, -0.04, -0.19
, 68.547, -0.39, -0.10, 0.75
, 68.625, 0.58, -0.10, 0.68
, 68.676, -0.55, -0.36, -0.95
, 68.777, 0.06, 0.40, 0.57
, 68.803, -0.05, 0.33, -0.61
, 68.868, 0.65, 0.21, 0.58
, 68.928, 0.02, -0.20, -0.26
, 69.065, -0.31, -0.15, -0.10
, 69.067, -0.18, -0.06, 0.29
, 69.115, 0.13, -0.15, 0.11
, 69.182, 0.06, 0.13, 0.18
, 69.267, -0.06, 0.01, 0.09
, 69.339, -0.01, -0.15, -0.13
, 69.372, 0.24, -0.17, 0.18
, 69.455, -0.07, -0.09, -0.35
, 69.508, 0.07, -0.54, -0.17
, 69.563, -0.13, -0.53, 0.34
, 69.638, 0.29, -0.45, -0.54
, 69.690, -0.11, -0.81, -0.35
, 69.765, -0.16, -0.13, 0.90
, 69.815, 0.16, -0.54, -0.31
, 69.881, 0.16, -0.80, -0.29
, 69.944, -0.24, -0.14, 0.73
, 70.047, 0.05, -0.83, -0.46
, 70.073, 0.19, -0.12, 0.79
, 70.164, 0.56, -0.79, 0.09
, 70.210, -1.10, -0.54, -0.40
, 70.260, 0.01, -0.19, -0.22
, 70.323, 0.39, -0.10, 0.30
, 70.395, -0.22, -0.70, -0.27
, 70.472, 0.12, -0.35, 0.61
, 70.525, 0.28, -0.22, 0.94
, 70.578, 0.77, -0.46, -0.13
, 70.645, 0.67, -1.05, 0.03
, 70.741, 1.00, -0.06, 0.70
, 70.774, -0.58, -0.76, 0.52
, 70.864, -0.41, 0.08, -0.12
, 70.911, -1.14, 0.01, -1.37
, 70.960, 0.62, -0.71, -1.15
, 71.032, 0.15, 0.06, 0.49
, 71.089, 0.29, -0.48, 0.16
, 71.166, 0.41, -0.90, -0.52
, 71.241, 0.81, -1.06, 0.44
, 71.277, -0.44, -0.61, -0.98
, 71.340, -0.53, -0.06, 0.06
, 71.477, -0.71, -0.61, -1.19
, 71.478, -0.24, 0.40, 1.16
, 71.534, -0.64, -0.73, -1.88
, 71.659, 0.74, -0.47, 1.26
, 71.665, 1.02, -0.97, -0.03
, 71.767, -0.55, -0.31, 0.90
, 71.791, 0.14, -1.33, -0.25
, 71.866, 1.53, -0.14, 1.76
, 71.914, -1.07, 0.09, -0.77
, 71.979, 1.09, -0.78, -0.71
, 72.064, 0.88, -0.98, 0.55
, 72.119, -0.64, 0.00, -0.70
, 72.169, -0.08, 0.10, 0.68
, 72.233, 0.73, -1.04, -0.44
, 72.343, 0.49, -0.82, 0.70
, 72.367, 0.09, -0.07, -0.31
, 72.443, 0.63, -0.39, -0.04
, 72.485, 0.28, -0.47, -1.11
, 72.569, -0.39, -0.61, 0.71
, 72.626, -0.01, -1.00, -1.51
, 72.674, -0.96, -0.10, -0.13
, 72.741, -0.50, -0.53, 0.17
, 72.808, 0.72, 0.28, 0.54
, 72.878, 0.17, -0.69, -0.69
, 72.929, 0.60, -0.74, -0.78
, 72.995, -0.24, 0.19, 0.61
, 73.080, 0.60, -0.33, -0.32
, 73.164, -0.18, 0.01, 0.66
, 73.184, -0.03, -0.53, 0.42
, 73.248, -0.01, -0.28, 0.11
, 73.327, 0.14, -0.10, -0.38
, 73.379, 0.37, -0.19, 0.61
, 73.477, -0.11, 0.11, 0.22
, 73.510, 0.38, -0.58, 0.04
, 73.610, 0.32, -0.51, -0.07
, 73.628, 0.37, -0.30, -0.24
, 73.692, 0.31, -0.19, 0.21
, 73.758, -0.46, -0.00, 0.28
, 73.861, 0.16, 0.10, 0.29
, 73.884, 0.26, -0.35, -0.57
, 73.948, 0.60, -0.13, 0.04
, 74.062, -0.25, -0.09, -0.37
, 74.078, 0.29, -0.40, -0.45
, 74.138, 0.24, -0.10, 0.29
, 74.206, 0.28, -0.41, -0.06
, 74.307, 0.64, -0.25, -0.42
, 74.329, -0.44, -0.19, 0.79
, 74.396, -0.12, -0.05, -0.30
, 74.483, 0.45, -0.40, -0.43
, 74.524, -0.16, 0.07, 0.12
, 74.616, 0.37, -0.31, -0.18
, 74.693, -0.23, 0.12, 0.44
, 74.709, 0.27, -0.25, -0.13
, 74.773, -0.10, -0.23, 0.09
, 74.908, 0.33, -0.44, -0.08
, 74.912, 0.13, 0.03, 0.49
, 74.981, -0.16, 0.04, 0.13
, 75.088, 0.33, -0.43, -0.27
, 75.097, -0.03, -0.02, 0.41
, 75.174, 0.52, -0.15, -0.31
, 75.218, -0.06, -0.08, 0.51
, 75.281, -0.36, -0.03, 0.29
, 75.345, 0.56, -0.44, -0.45
, 75.414, -0.04, 0.26, 0.51
, 75.507, -0.08, -0.32, 0.06
, 75.537, 0.05, -0.40, 0.04
, 75.602, 0.06, 0.01, 0.27
, 75.783, 0.27, 0.15, 0.19
, 75.786, -0.07, -0.49, -0.10
, 75.791, 0.16, -0.16, 0.22
, 75.853, -0.00, -0.20, -0.27
, 75.918, 0.03, -0.06, 0.33
, 76.003, 0.12, -0.12, -0.34
, 76.047, -0.14, 0.07, 0.29
, 76.143, 0.50, -0.39, -0.37
, 76.177, -0.24, 0.01, 0.47
, 76.259, -0.03, -0.02, -0.05
, 76.312, 0.11, -0.39, -0.26
, 76.399, -0.06, -0.14, 0.58
, 76.430, 0.25, 0.24, -0.15
, 76.526, 0.08, -0.28, -0.42
, 76.559, -0.14, -0.21, 0.55
, 76.645, -0.08, 0.40, -0.48
, 76.753, 0.27, -0.91, 0.05
, 76.758, 0.02, 0.51, 0.15
, 76.846, -0.02, -0.46, -0.08
, 76.872, 0.21, -0.26, 0.06
, 76.938, -0.13, -0.10, 0.05
, 77.002, 0.27, -1.20, -0.20
, 77.126, -0.29, 0.62, 0.26
, 77.130, -0.03, -1.38, -0.54
, 77.199, -0.85, 0.11, 0.18
, 77.259, 0.81, -0.13, -0.10
, 77.356, 0.61, -0.59, 0.41
, 77.397, 0.20, 0.07, 0.44
, 77.444, 0.14, -0.77, -0.12
, 77.508, -0.06, -0.45, 0.30
, 77.611, 0.29, -0.02, 0.09
, 77.635, 0.23, 0.62, 0.12
, 77.698, 0.21, -1.08, -0.00
, 77.761, 0.31, 0.16, -0.31
, 77.830, -0.01, -0.26, -0.19
, 77.966, 1.02, -0.11, -0.54
, 77.968, -0.13, -0.42, -0.18
, 78.016, -0.34, 0.13, -0.18
, 78.082, 0.67, -0.21, -0.81
, 78.143, -0.14, 0.27, 0.32
, 78.208, 0.52, -0.73, -1.12
, 78.321, -0.31, 0.31, -0.59
, 78.333, -0.17, -0.20, -0.35
, 78.398, 0.70, -0.07, -0.52
, 78.466, 0.29, -0.02, -0.19
, 78.555, -0.05, 0.27, -0.54
, 78.657, 0.23, 0.07, -0.35
, 78.661, 0.17, -0.01, -0.58
, 78.748, 0.60, 0.09, -0.71
, 78.784, 0.05, 0.14, -0.53
, 78.855, 0.45, 0.40, -0.78
, 78.957, 0.09, 0.37, -0.53
, 78.969, 0.33, 0.04, -0.73
, 79.033, 0.50, 0.17, -0.74
, 79.098, 0.19, 0.17, -0.55
, 79.160, 0.36, 0.32, -0.91
, 79.224, 0.09, 0.52, -0.72
, 79.304, 0.72, -0.26, -1.06
, 79.351, 0.41, 0.60, -0.73
, 79.431, 0.16, 0.38, -0.81
, 79.478, 0.64, 0.39, -1.04
, 79.542, 0.56, -0.33, -0.81
, 79.616, 0.65, -0.28, -1.29
, 79.674, 0.35, 0.14, -1.05
, 79.757, 0.13, 0.25, -1.04
, 79.801, -0.03, -0.10, -0.54
, 79.859, 0.65, 0.29, -1.45
, 79.924, 0.28, 0.01, -0.62
, 80.017, 0.64, 0.19, -1.12
, 80.049, 1.17, -0.18, -1.19
, 80.114, 1.09, -0.28, -0.29
, 80.180, 1.08, -0.66, -1.27
, 80.283, 1.19, 0.37, -0.71
, 80.312, -0.52, 1.60, -1.05
, 80.401, 0.69, -0.25, -2.25
, 80.435, 0.18, -0.12, -1.45
, 80.495, -0.58, 0.45, -0.92
, 80.562, -0.30, 1.06, -1.94
, 80.645, -0.12, 2.23, -1.94
, 80.744, 1.58, 2.21, -2.23
, 80.755, 0.52, 1.71, -1.45
, 80.850, 1.33, 1.09, -0.15
, 80.882, 1.04, -0.26, -0.73
, 80.961, -0.42, 2.07, -1.30
, 81.005, -0.07, 2.00, -1.13
, 81.066, -0.47, 0.75, -0.13
, 81.222, 0.04, -0.46, -1.39
, 81.224, 0.11, 1.25, -0.71
, 81.268, -1.53, 1.06, 0.21
, 81.322, 0.73, 2.02, -0.95
, 81.388, 0.68, 0.44, 0.46
, 81.476, 1.62, -0.86, -0.83
, 81.518, 2.84, 2.61, -0.06
, 81.611, -1.53, 1.84, 1.41
, 81.651, 1.67, -3.37, -2.41
, 81.703, -0.20, 3.76, 0.48
, 81.767, 0.87, 0.27, -0.88
, 81.835, -1.62, 1.00, 0.64
, 81.915, -0.31, 0.13, -1.20
, 81.988, -0.59, 0.91, -1.56
, 82.024, 1.36, 1.08, 0.01
, 82.088, -3.22, 2.12, 0.63
, 82.204, 1.03, -0.38, -2.08
, 82.212, 0.83, -0.33, 0.07
, 82.300, -0.07, 1.45, 1.62
, 82.354, -1.85, 1.38, -0.50
, 82.403, 1.49, -1.86, -1.96
, 82.467, -1.88, 3.25, 2.21
, 82.531, 2.77, -2.29, -1.71
, 82.596, 1.80, 2.04, -0.97
, 82.693, -1.82, 2.06, 1.05
, 82.719, -3.55, 0.04, -1.38
, 82.784, -3.20, 3.23, -1.80
, 82.880, -3.52, 1.89, -2.35
, 82.910, -6.78, 3.87, -0.22
, 82.977, -4.13, 3.11, -2.01
, 83.096, -7.90, 3.22, 0.61
, 83.107, -7.38, 4.53, -1.64
, 83.181, -5.01, 3.06, -0.83
, 83.228, -9.78, 3.95, -0.65
, 83.291, -5.05, 2.33, -1.79
, 83.382, -4.53, -0.87, 0.85
, 83.420, -3.80, 3.17, 1.63
, 83.485, -7.63, 2.84, -0.08
, 83.569, -6.45, 0.65, -0.06
, 83.609, -9.51, 3.69, -1.05
, 83.673, -5.33, 2.33, -1.58
, 83.762, -5.83, 1.93, 1.00
, 83.800, -5.76, -1.89, 1.58
, 83.864, -2.06, 0.68, 2.21
, 83.927, 3.63, 0.51, -0.29
, 83.992, 4.09, -0.31, -0.37
, 84.073, 4.41, -0.18, 1.64
, 84.118, -3.15, 2.10, -0.49
, 84.193, -5.15, 1.52, 2.26
, 84.278, -1.55, 1.65, -0.71
, 84.315, 3.04, 1.01, 2.17
, 84.488, 1.38, -0.97, -1.04
, 84.492, -0.52, 6.43, 5.12
, 84.500, 1.02, 0.46, -2.49
, 84.565, 2.82, 2.74, 3.29
, 84.630, 1.31, -0.64, 2.62
, 84.736, 2.55, 1.76, 1.06
, 84.773, 1.97, 4.68, 4.92
, 84.862, 4.87, 10.88, -0.32
, 84.881, 5.73, 7.99, 2.09
, 84.946, 12.74, 10.75, 1.93
, 85.017, 1.62, 11.08, 7.40
